【2020/09/06
12.バイビーベイビーサヨウナラ/saiB　①たき火
13.シェーマ/Chinozo　①あー
14.紗痲/煮ル果実　①とげ
15.Coppelia/雄之助　★(1)ホワイト
16.ツキノワグマ/buzzG　②とげ
17.ヘッジホッグ/Noz.　②計量カップ
18.寄るなガーネット/メドミア　×ベガ→②あー
19.愛言葉/DECO*27　①がんこー
20.トウテツ/MARETU　③あー
21.Till the End of World/KazuP　×ルナ・アリス
22.Iris/uzP　・スルー
23.深窓のフロイライン/nyanyannya　④あー
24.FLASH/香椎モイミ　①ベガ
25.キョンシー・キョンシー/パル♪　②STN
26.月と虎落笛のインソムニア/ke-ji　★(2)あー
27.フィクサー/ぬゆり　①fuji#
28.Twilight ∞ nighT/ひとしずくP、やま△　①Abbey
29.1year/ピノキオピー　①ホワホ
30.七夕メロディ/真島ゆろ　×ベガ→×ルナ・アリス
31.その心に灯る色は/ラテルネ　③STN
32.ミルキー/Noz.　③計量カップ
33.うらめしヤッホー/和田たけあき　①RRR
34.無限にホメてくれる桜乃そら先生/GYARI　④計量カップ
35.ていていしんじゃえ/ただのCo　②RRR
36.囚人/囚人P　④STN
37.鏡音MAD狂信道/cosMo@暴走P　×ベガ→×デ派
38.EDIBLE/R Sound Design　★(3)STN
39.ツイッターランド/STEAKA　★(4)計量カップ
40.昏迷の味/savasti　③RRR
41.on the rocks/OSTER project　①ルナ・アリス
42.パニジャパーの奇跡/Bumpyうるし　×ルナ・アリス→×ホワホ→×デ派
43.さかさシンドローム/19's Sound Factory　×ベガ→③とげ
44.みんなで！やったー！！/ふわりP　・スルー
45.ポジティブ☆ダンスタイム/キノシタ　②fuji#
46.ココロ＊パレット/40mP　②がんこー
47.「１」/164　×がんこー→③fuji#
48.CRAZY/たろう16bit　①ぽんぬ
49.ピアノ×フォルテ×スキャンダル/OSTER project　④fuji#
50.モーメント/MIMI　③がんこー
51.人魚姫/4124、紅月満　②ぽんぬ
52.浴槽とネオンテトラ/REISAI　④RRR
53.カラカラカラのカラ/きくお　★(5)fuji#
54.ÅMARA(大未来電脳)/sasakure. UK　②ベガ
55.さんきゅ/とあ　×ベガ→②ホワホ
56.スターダスト/KiiTail　×がんこー→×デ派
57.僕は空気が嫁ない/cosMo@暴走P　③ホワホ
58.君が生きてなくてよかった/ピノキオピー　②たき火
59.グロテスクな生命/ミリ子　・スルー
60.APATITE/6410　③たき火
61.あの日葬られた君と/Ray　×がんこー→④とげ
62.ブーケガルニ/煮ル果実　④たき火
63.グレートフィルター/伊根　★(6)RRR
64.ひとりかくれんぼ/デッドボールP、cosMo@暴走P　×デ派→①ぱせり
65.1925/とみー　④がんこー
66.迷々/カラスヤサボウ　②Abbey
67.限りなく灰色へ/すりぃ　③ベガ
68.大丈夫だ 問題ない/ほぼ日P　×ルナ・アリス
69.戯曲とデフォルメ都市/まふまふ　★(7)がんこー
70.空中遊泳/kevin mitsunaga　★(8)たき火
71.Es～dirty aspiration～/新井健康史、山下慎一狼　・スルー
72.1boy, 1life/すけP　・スルー
73.quiet room/有機酸　③Abbey
74.エイリアン・エイリアン・エイリアン/松傘　②ルナ・アリス
75.おやすみシティガール/yamada　★(9)とげ
76.愛情狂現/卑屈P　・スルー
77.ミザリィ/ルワン　×ルナ・アリス→×ホワホ→②ぱせり
78.仮想市民/ジミーサムP　×ベガ
79.孤独毒毒/syudou　③ぽんぬ
80.クエスチョンマーク/john　③ぱせり
81.チット・チャット・マーチ！/Omoi　④ホワホ
82.あいのうた/大漠波新　・スルー
83.透明エレジー/n-buna　★(10)ホワホ
84.アカツキアライヴァル/Last Note.　③ルナ・アリス
85.なかよしステップ/キノシタ　④ぱせり
86.しりたくない/SEDO Sounder　①きぐな
87.ぼくらのレットイットビー/はりーP　×ルナ・アリス→×きぐな
88.絶対にチョコミントを食べるアオイチャン/GYARI　★(11)ぱせり
89.アリスブルー/HoneyWorks　④ぽんぬ
90.メグメグ☆ファイアーエンドレスナイト/samfree　×デ派→★(12)ぽんぬ
91.シルバーバレット/ぺぺろんP　②きぐな
92.ココロアンサー/キョータ(スコアP)　・スルー
93.赤心性：カマトト荒療治/スズム　④Abbey
94.おこちゃま戦争/ギガ、れをる　★(13)Abbey
95.濫觴生命/Orangestar　④ルナ・アリス
96.チョコレート・トレイン/PENGUINS PROJECT　③きぐな
97.ドクハク/MARETU　×ベガ→★(14)ルナ・アリス
98.那由他の彼方まで/釣り師P　②デ派
99.残灯花火/Orangestar　×きぐな
100.ラヴィット/ピノキオピー　×デ派
101.Casino/Azari　×きぐな
102.ビターチョコデコレーション/syudou　④ベガ

【2023/08/19　ちあトロ(Aグループ)　セトリ】

01.世界観測者とアカシックレコード/優日のすたるじっく　×眠くない人→×微熱→×yu-na*→①とげ
02.レントリリー/ジグ　①STN
03.＋♂/ギガ、れをる　①フォルテ
04.とても痛い痛がりたい/EZFG　②フォルテ
05.宵月桜/ke-ji　×フォルテ→×たき火→①しるばー
06.ブラックゴールド/Guiano　①微熱
07.ノアルゴブルは贖罪人形/黒澤まどか　①眠くない人
08.花を唄う/シノ　①fuji#
09.Fate：Rebirth/natsuP　③フォルテ
10.エウレカレプリカ/ユギカ　①うつぼっち
11.Mr.Wonder/takamatt　②fuji#
12.セイシュンライナー/蝶々P　×うつぼっち→①ホワホ
13.ぽっぴっぽー/ラマーズP　②微熱
14.虹色蝶々/黒うさP　②眠くない人
15.バイメーバイメー/マイキP　②うつぼっち
16.よるをおよぐ/西島尊大　×たき火→②しるばー
17.Singularity/keisei　①がんこー
18.デレ化現象100%/ラマーズP　①RRR
19.Unveiled/ナナホシ管弦楽団　③fuji#
20.Sing my Love/40mP　②ホワホ
21.1000年生きてる/いよわ　③眠くない人
22.ココロ/トラボルタP　③微熱
23.charActer/azuma　★(1)フォルテ
24.アンハッピーバースデイ/かいりきベア　★(2)fuji#
25.トオトロジイダウトフル/ツミキ　①なごん
26.白の季節/ゆうゆ　×きぐな→①すべから
27.ボイリング・ナイト/みやけ　①たき火
28.P 名 言 っ て み ろ ！/MARETU　×眠くない人→③しるばー
29.戯言スピーカー/ねこぼーろ　①Abbey
30.ラブチーノ/Junky　①yu-na*
31.相愛性理論/DECO*27　×がんこー→×Abbey→①きぐな
32.Ready For The Blue?/カトリンコ　・スルー
33.テタテット/tamon　★(3)しるばー
34.イゾン・シ・チャイナ/Tatsugoo　②STN
35.眠れない夜に/arisia　②とげ
36.さみしくてしにそうだ/100回嘔吐　②がんこー
37.人生はコメディ/カンザキイオリ　③STN
38.リグレットメッセージ/悪ノP　★(4)微熱
39.セカイはまだ始まってすらいない/ピノキオピー　①計量カップ
40.ゲーム実況よくみてます。/今日犬　×yu-na*→②RRR
41.ダンスダンスデカダンス/カラスヤサボウ　①Takuan
42.月・影・舞・華/銀河方面P　②きぐな
43.動物のすべて/ピノキオピー　③ホワホ
44.speed/otetsu　②Abbey
45.命のユースティティア/Neru　②なごん
46.脳内革命ガール/MARETU　③なごん
47.ハルシオン・スノウ/TZ(U-Ray)　・スルー
48.プルーヴェ/Chinozo　②計量カップ
49.ボーカロイドたちがただﾃｯﾃｰﾃﾚｯﾃｰするだけ/GYARI　②Takuan
50.青色が怖くなったんだ/でるた　②たき火
51.傀儡阿修羅/柊マグネタイト　★(5)STN
52.バベル/いよわ　×Takuan→③計量カップ
53.New Worlds God/samfree　×とげ
54.扇歌コンシール/たかちゅう　②yu-na*
55.1212。/エイハブ×A4。　・スルー
56.STEP TO YOU/40mP　★(6)ホワホ
57.ホシゾラレイン/tilt　×Takuan→×明日夏
58.ドライブ！Drive Me Flat/おやつP　×ルナ・アリス→×がんこー
59.ジェミニ/Dixie Flatline　③きぐな
60.カラバコにアイ/MIMI　★(7)なごん
61.螺旋迷宮～Spiral labyrinth～/黒うさP　①明日夏
62.Christmas Morgue/ハチ　①おはげ
63.Soar/流星P　②すべから
64.ヨイヤミ/一二三　×計量カップ→×がんこー→③うつぼっち
65.好きって言って/ちいたな　③RRR
66.そして衝動は激情に変わる。/SLAVE.V-V-R　×ぱせり
67.君と散る。/才歌　×yu-na*→×とげ
68.指切り/すこっぷ　×Takuan→★(8)眠くない人
69.異種/rinri、GESO　★(9)うつぼっち
70.おじいちゃんはこない/オワタP　×まつせ→①ぱせり
71.ラブカ？/柊キライ　★(10)計量カップ
72.Twilight ∞ nighT/ひとしずくP、やま△　③Abbey
73.デキソコナイ/ぷく　③がんこー
74.ココロカラ/monaca:factory　①まつせ
75.熱風/quoree　×Abbey→×まつせ→③たき火
76.WATERISE/ナタP　・スルー
77.ネガティブキャンペーン/残響P　②明日夏
78.若いヤツ本気出すんやめて/Relu　★(11)RRR
79.全部君のせいだ/イチョウ　・スルー
80.アンドロメダアンドロメダ/ナユタン星人　×がんこー→×すべから→③Takuan
81.カーニバル/otetsu　★(12)Abbey
82.ヴェノマニア公の狂気/悪ノP　③すべから
83.テレパステレパス/若干P　★(13)たき火
84.スカイクロウラー/ぽてんしゃる０　×まつせ→×おはげ
85.つきうさぎ/OSTER project　・スルー
86.最初の一歩から/ラマーズP　②ぱせり
87.無頼ック自己ライザー/ワンオポ　②おはげ
88.Prayer Will Live/yuukiss　★(14)きぐな
89.ドラドの悲劇/傘村トータ　★(15)すべから
90.発熱エモーション/PSGOZ　③yu-na*
91.フォニイ/ツミキ　★(16)Takuan
92.しかばねの踊り/きくお　①ルナ・アリス
93.ハロウィンパティスリトリカトルカ/マチゲリータP　×ぱせり
94.Casino/Azari　③おはげ
95.四弦奏者のための、孤独の奏法。/Haniwa　×明日夏
96.それがあなたの幸せとしても/Heavenz　★(17)がんこー
97.AIDANA!!!!/きさら　★(18)yu-na*
98.みんなみくみくにしてあげる/ika　×まつせ→②ルナ・アリス
99.絶対にチョコミントを食べるアオイチャン/GYARI　★(19)おはげ
100.ノラネコ/otetsu　③ルナ・アリス

【2023/08/26　ちあトロ(Aグループ)　セトリ】
01.さよならだけが人生だ/伊東歌詞太郎　①うつぼっち
02.ゴーストサプリ -副作用-/FantasticPlanets　×Cumber→①明日夏
03.背景、夏に溺れる/n-buna　①しょうま
04.うみなおし/MARETU　①がんこー
05.404:虚像/しとお　①眠くない人
06.乱躁滅裂ガール/れるりり　①すべから
07.Ours/*Luna　②うつぼっち
08.四季折の羽/ひとしずくP、やま△　②がんこー
09.twitter/ダルビッシュP　×ルナ・アリス→①STN
10.レイニーガール/すこっぷ　②STN
11.百年夜行/PolyphonicBranch　①フォルテ
12.セイデンキニンゲン/かいりきベア　①Cumber
13.Never Die/ゆよゆっぺ　②Cumber
14.ロジカ/かいりきベア　②しょうま
15.スクランブル交際/DECO*27　③がんこー
16.星屑オーケストラ/ハヤブサ　×ベガ→②明日夏
17.夢の続き/Dixie Flatline　②フォルテ
18.クワイエット/szri　③Cumber
19.モンスターパーティ・エイジア/kenzo　×fuji#→×ルナ・アリス→×STN→×ベガ
20.Rooter's Song/DECO*27　④がんこー
21.ていていしんじゃえ/ただのCo　×うつぼっち→①計量カップ
22.薔薇泥棒/syudou　③STN
23.浴槽とネオンテトラ/REISAI　×ベガ→②計量カップ
24.ディスコミュニケーション/fatmanP　×とげ→①ルナ・アリス
25.キルマー/煮ル果実　③しょうま
26.臨界ダイバー/うみろ　①とげ
27.やめろ！聴くな！/SLAVE.V-V-R　①chia*
28.レミングミング/かいりきベア　④しょうま
29.SUPER11/のぼる↑　×ベガ→★(1)がんこー
30.誰かの歌で僕が死ぬ/風呂埋葬P　×計量カップ→×Cumber→①RRR
31.あぁ、嫌/107　・スルー
32.ブレイクアウト！/LOLI. COM　★(2)しょうま
33.モノクロボイス/cosMo@暴走P　×Cumber→×うつぼっち→②ルナ・アリス
34.アンサー/Dixie Flatline　③フォルテ
35.縄文炸裂ガール/れるりり　×フォルテ→②すべから
36.スターチス/やといち　②とげ
37.シスター＝セクトルージュ/nyanyannya　④Cumber
38.なかよし に なりたいな/でぃー　×ベガ→×ルナ・アリス
39.ネタソネピーポー/あめのむらくもP　②RRR
40.Beyond the Sky/hano　×Cumber→×明日夏→③とげ
41.特殊ケース一般論/猫虫P　×フォルテ→③RRR
42.いつもより泣き虫な空/れるりり　②眠くない人
43.晴天を穿つ/傘村トータ　③すべから
44.バイタルサイン/蜂屋ななし　③計量カップ
45.彩愛クレパス/utml　・スルー
46.ゆめのかたち/ふわりP　★(3)Cumber
47.ダリアダリア/ねじ式　①ベガ
48.みくみくにしてあげる/ika　④フォルテ
49.RE;BIRTH/seleP　①Abbey
50.リアライズ/柊マグネタイト　②ベガ
51.うまれるまえは/MARETU　①きぐな
52.推定コンピュータ/ミリ子　②きぐな
53.イカサマダンス/まふまふ　①ホワホ
54.仮死化/遼遼　④STN
55.QUEEN/Kanaria　③ベガ
56.Lilisu/村上蔵馬　★(4)STN
57.よっこらせっくす/アゴアニキ　③きぐな
58.アディショナルメモリー/じん　③うつぼっち
59.ラストメッセージ/Marvin Valentin　×ルナ・アリス→④きぐな
60.プリティパンティ☆悪マリン/ゆにめもP　③眠くない人
61.巨大少女/40mP　×ベガ→★(5)フォルテ
62.ドラドの悲劇/傘村トータ　④すべから
63.アランスミシー/TearyPlanet　④計量カップ
64.JUST-ish/秋は渋色　★(6)きぐな
65.新宿シック/Task　③ルナ・アリス
66.ダイブ！！/さまぐら　②ホワホ
67.ユマの失明/清水コウ　×ルナ・アリス→②Abbey
68.ミテ・ミテ/柊キライ　④ベガ
69.Pusse cafe/Clean Tears、T-ism　×fuji#→×うつぼっち
70.古書屋敷殺人事件/てにをは　★(7)すべから
71.ピンクスパイダー/トラボルタP　・スルー
72.素敵な終末/吐息.　・スルー
73.君が飛び降りるのなら/Omoi　②chia*
74.恋愛特急/ざにお　・スルー
75.ドリームキラー/かいりきベア　③ホワホ
76.フィフティキャリバーパニッシュメント/八王子P　④ルナ・アリス
77.青春、死に給うこと勿れ/成田淋　×ベガ→④RRR
78.旅路の果て、空の慟哭/仕事してP　×うつぼっち
79.狐ノ嫁入リ/OSTER project　★(8)ルナ・アリス
80.最後の戦艦は水面へ浮かぶ夢を見る/PolyphonicBranch　・スルー
81.ピエロ/ハヤシケイ　④眠くない人
82.みんなみくみくにしてあげる/ika　×眠くない人→★(9)計量カップ
83.わたしのアール/和田たけあき　③chia*
84.アンラッキーガールちゃんの日録/まらしぃ、kors k　①おはげ
85.始発とカフカ/n-buna　④chia*
86.地底人が見せた抜群の生活感/家の裏でマンボウが死んでるP　③Abbey
87.絶対音楽で踊れ/鬱P　④ホワホ
88.最凶勇者/DIVELA　★(10)RRR
89.消えろ/じん　★(11)ベガ
90.Submissive/ラマーズP　★(12)chia*
91.カノン/柊マグネタイト　④うつぼっち
92.lili./有機酸　★(13)眠くない人
93.コロナ/鬱P　★(14)ホワホ
94.えびふらい/白井クラ子　②おはげ
95.アカツキアライヴァル/Last Note.　④Abbey
96.スクラマイズ/MARETU　★(15)Abbey
97.アポロ/くりたにか　★(16)うつぼっち
98.ONE OFF MIND/蜂屋ななし　×おはげ→④とげ
99.世界寿命と最後の一日/スズム　①fuji#
100.ハウトゥワープ/ナユタン星人　②fuji#

【2023/09/02　ちあトロ(Aグループ)　セトリ】

01.くたばろうぜ/Neru　①なごん
02.ハイパーゴアムササビスティックディサピアリジーニャス/nyanyannya　②なごん
03.残響/164　①がんこー
04.僕がモンスターになった日/れるりり　③なごん
05.クラスで一番人気のあの子は校舎の裏で人を殺した/mao sasagawa　①計量カップ
06.エゴロック/すりぃ　④なごん
07.幾望の月/なきゃむりゃ　①ねこたろー
08.カミノコトバ/ゆよゆっぺ　×計量カップ→①うつぼっち
09.ニビョウカン/MARUDARUMA　②うつぼっち
10.雪色。アイカ/キョータ（スコアP）　×とげ
11.知っちゃった/椎乃味醂　①STN
12.キマイラ/sasakure. UK　★(1)なごん
13.TODAY THE FUTURE/はりーP　②がんこー
14.ヒト（リ）ゴト/KEI　×STN
15.SIREN/Hal　①Cumber
16.0→∞への跳動/cosMo@暴走P　×うつぼっち→×がんこー→②Cumber
17.シュガーバイン/Dixie Flatline　①たき火
18.ユアライト/エキゾチックかまたに　×うつぼっち→①明日夏
19.Mrs.Pumpkinの滑稽な夢/ハチ　③がんこー
20.イルミナティ/wotaku　①眠くない人
21.Θ/cosMo@暴走P　①RRR
22.強烈な色/ライブP　②STN
23.拝啓、何物にもなれなかった僕へ。/PolyphonicBranch　②計量カップ
24.頓珍漢の宴/ピノキオピー　③STN
25.プラスチックケージ/日向電工　②たき火
26.君が飛び降りるのなら/Omoi　④がんこー
27.Reality/セピア　×うつぼっち→★(2)がんこー
28.マイルームディスコナイト/EasyPop　①まつせ
29.Glory Steady Go!/キノシタ　②眠くない人
30.彗星ハネムーン/ナユタン星人　③Cumber
31.忘却リテラシー/あんP　・スルー
32.毒して頂戴/なきそ　③計量カップ
33.SHIRO/鼻そうめんP　×たき火→×眠くない人→×Cumber
34.アクシデントコーディネイター/みやけ　②まつせ
35.悪ノ娘/悪ノP　①ゆーと
36.骸骨楽団とリリア/トーマ　③たき火
37.スケープゴート/ばっどがい　×STN
38.リスタート/はるふり　②明日夏
39.観覧車/だいすけP　×Cumber→③まつせ
40.Sharpness.../nozakita kazumi　・スルー
41.ヒカリノユクエ/buzzG　×まつせ
42.ホントハドッチ/YM　×うつぼっち→×Cumber→④STN
43.インサニティブルー/香椎モイミ　×RRR→③眠くない人
44.シルバーツインズ/栗山夕璃、ぬゆり　④計量カップ
45.RIP=RELEASE/流星P　④眠くない人
46.Prhythmatic/Reno　③明日夏
47.Afterglow/ジミーサムP　×まつせ→①とげ
48.リバイバル・ゼロ/ユギカ　③うつぼっち
49.もちもちがーる/わたしょ　②とげ
50.ミスリード・ミスリード/Omoi　★(3)眠くない人
51.喰らいながら/獅子志司　②RRR
52.自己愛性カワイズム/Mitchie M　④まつせ
53.いつか笑顔、いつも笑顔/たまぁ～ずP　③とげ
54.あみだくじ/読谷あかね　★(4)STN
55.絶対創造フューチャー/n.k　②ねこたろー
56.†浸蝕ヘマトフィリア†/LOLI. COM　・スルー
57.小説 夏と罰（上）/傘村トータ　★(5)まつせ
58.桜の季節/ゆうゆ　③ねこたろー
59.勤労ループ 〜新入社員のずんだもん〜/ひらうみ　④うつぼっち
60.三日月ライダー/40mP　×Cumber→④明日夏
61.崩壊歌姫-disruptive diva-/マチゲリータP　②ゆーと
62.君が生きてなくてよかった/ピノキオピー　★(6)計量カップ
63.帝王教育/Omoi　★(7)うつぼっち
64.文化になっていく/カンザキイオリ　③RRR
65.マトリョシカ/ハチ　③ゆーと
66.slump/しばいぬ、綾取り　④ねこたろー
67.ずっとこのまま/れるりり　・スルー
68.エンドロールによろしく/Kyiku　④Cumber
69.悪ノ召使/悪ノP　★(8)Cumber
70.XXXXXX/雨曇　④ゆーと
71.嘘つきの世界/すこっぷ　★(9)明日夏
72.教えて!! 魔法のLyric/ちょむP　①きぐな
73.それぞれに人生がある/ピノキオピー　④たき火
74.ITYNITED IDENTITY/ナナホシ管弦楽団　④RRR
75.わけわかめらんこりー/南ノ南　×ゆーと
76.虹色蝶々/黒うさP　★(10)ねこたろー
77.ドナーソング/れるりり、もじゃ　④とげ
78.きみはだいじょうぶ/カルロス袴田(サイゼP)　★(11)ゆーと
79.アンチジョーカー/マイキP　★(12)RRR
80.空っぽのメロディー/うみくん　・スルー
81.ホシアイ/レフティーモンスター　★(13)とげ
82.arachnoid/psycho　・スルー
83.フレイムハート/デスおはぎ　・スルー
84.スクラマイズ/MARETU　★(14)たき火

【2023/09/09　ちあトロ(Aグループ)　セトリ】

01.ずんだシェイキング/なみぐる　×きぐな→①Takuan
02.夏の遠雷/Qunii　×ルナ・アリス→×Cumber→①STN
03.触れたら最後/なきそ　①fuji#
04.ネロイズム/かいりきベア　×がんこー→①Cumber
05.ナイトライト/光収容　×chia*→×yu-na*→×Cumber→①しるばー
06.ブルーミングガール/RUBY-CATMAN　×ベガ→①ルナ・アリス
07.鉄の処女と夢見がちなお姫さま/じょるじん　①なごん
08.ポスタリゼーション！/マイゴッドP　②しるばー
09.ハートブレイク・ヘッドライン/40mP　①がんこー
10.力なきもの/傘村トータ　×うつぼっち→①すべから
11.ひとりぼっち産業革命/シャノン　②STN
12.1st music/164　③STN
13.カタストロフィ/いたちまP　×yu-na*→×STN→×ルナ・アリス→×fuji#→①明日夏
14.快晴/Orangestar　②がんこー
15.仄暗い昼/光収容　×ベガ
16.Palette/ゆよゆっぺ　①フォルテ
17.それがあなたの幸せとしても/Heavenz　③がんこー
18.好き好き好き好き好き好き好き好き好き/ピノキオピー　②ルナ・アリス
19.病名は愛だった/Neru　★(1)がんこー
20.シックワールド症候群/YURAGANO　★(2)STN
21.そして誰もいなくなって/家の裏でマンボウが死んでるP　②fuji#
22.空想/KAIRUI　①たき火
23.ゆめうつつどりぃまぁ/ミリ子　・スルー
24.巫/柊マグネタイト　×ルナ・アリス→②Takuan
25.カフカ/75　①RRR
26.ベネ/SEVENTHLINKS　③しるばー
27.エリート/Chinozo　①計量カップ
28.敗北の少年/kemu　②フォルテ
29.Birthday Song for ミク/Mitchie M　×ベガ→②Cumber
30.Surges/Orangestar　②計量カップ
31.明星ギャラクティカ/ナユタン星人　③Takuan
32.匿名希望/shino　×ルナ・アリス→③fuji#
33.Iなんです/れるりり　①うつぼっち
34.ヘイトクライム/さまぐら　★(3)しるばー
35.ハナタバ/MIMI　②なごん
36.アンヘル/かいりきベア　③Cumber
37.人生なんとなく楽しく生きていきたい。/青谷　×うつぼっち→×ルナ・アリス→②RRR
38.ていていしんじゃえ/ただのCo　③RRR
39.デレレレ/DIVELA　②たき火
40.ピッコーン！！/椎名もた　③たき火
41.歩き出すのだ、傘がなくとも。/傘村トータ　②すべから
42.ライフライン/Junky　×うつぼっち→①きぐな
43.流星群のように/yudai　×フォルテ
44.チュルリラ・チュルリラ・ダッダッダ！/和田たけあき　★(4)Takuan
45.チーズ/Chinozo　③ルナ・アリス
46.ストレンジマスカレエドハロウィン/マチゲリータ　×きぐな→×yu-na*→★(5)fuji#
47.シニカルナイトプラン/Ayase　②うつぼっち
48.マシュマリー/MIMI　③なごん
49.問題ないでしょ！/ラマーズP　★(6)RRR
50.Birthday/ryuryu　×Cumber→×chia*→★(7)たき火
51.バーバヤーガ/煮ル果実　③計量カップ
52.私の時間/くちばしP　③フォルテ
53.フォトンブルー/はるまきごはん　★(8)なごん
54.ダーリンダンス/かいりきベア　★(9)フォルテ
55.理想絵図/ナノリータP　×うつぼっち→★(10)ルナ・アリス
56.Reboot/ジミーサムP　②きぐな
57.バッド・ダンス・ホール/カラスヤサボウ　★(11)Cumber
58.QUEEN/Kanaria　①ベガ
59.ハートアラモード/DECO*27　③すべから
60.キラークイーン/Ayase　③うつぼっち
61.リアル初音ミクの消失/cosMo@暴走P　①しょうま
62.シティライト/Rulu　・スルー
63.ポケットサイズ・ドラマチカリ/TOKOTOKO(西沢さんP)　×うつぼっち→①Abbey
64.上手くは生きられない/オゾン　①chia*
65.ミッドナイトサン/Aqu3ra　②Abbey
66.メアリー・スーを殺さないで/ミリ子　★(12)計量カップ
67.ARADANOMI/Noz.、てとら　×chia*
68.恋するアプリ/halP　①yu-na*
69.リモコン/ワンオポ　②yu-na*
70.雁首、揃えてご機嫌よう/卯花ロク　★(13)うつぼっち
71.PROgram_System_Error_code:miKuhAtsune/テンタクル忍者　×yu-na*→×chia*
72.あだぽしゃ/いよわ　②ベガ
73.Gear/noa+　・スルー
74.ビームが撃てたらいいのに/粗品　③きぐな
75.アフターナイト ワンダーランド/糞田舎P　★(14)すべから
76.シンクロナイザー/Orangestar　②chia*
77.閃光リザレクション/ぽてんしゃる0　×chia*→③Abbey
78.FREELY TOMORROW/Mitchie M　③ベガ
79.scapecoat/鼻そうめんP　★(15)きぐな
80.Gratitude/19's Sound Factory　×明日夏
81.ジャックポットサッドガール/syudou　★(16)ベガ
82.弦/電ポルP　③yu-na*
83.ホシアイ/レフティーモンスターP　②しょうま
84.リズム/DECO*27　×chia*→★(17)yu-na*
85.濫觴生命/Orangestar　③しょうま
86.時の踊り子/あめのむらくもP　②明日夏
87.レディーレ/バルーン　★(18)しょうま
88.またね、じゃあね/れるりり、aiji hayama　・スルー
89.アウターサイエンス/じん　★(19)Abbey
90.おかえりロンリー/アゴアニキ　・スルー
91.フロムトーキョー/夏代孝明　③chia*
92.一騎当千/梅とら　・スルー
93.人類くたばろうキャンぺーン/真島ゆろ　・スルー
94.そんなのダメダメっ☆/えろあき　・スルー
95.八月の風/40mP　・スルー
96.RING×RING×RING/OSTER project　・スルー
97.相愛性理論/DECO*27　・スルー
98.フリィダム ロリィタ/ねじ式　③明日夏
99.鏡音レンの暴走/cosMo@暴走P　★(20)chia*
100.エライエライエライ！/キノシタ　★(21)明日夏

【2023/09/16　ちあトロ(Aグループ)　セトリ】

01.ageha/john　×ベガ→×ルナ・アリス→①STN
02.Net Walk/tom"U"　×あー
03.正義粉砕/偽善者P　×ルナ・アリス→①ホワホ
04.サマーシンドローム/Ray　×ベガ→①とげ
05.爆砕プリン/かいりきベア　①あー
06.快晴/Orangestar　①がんこー
07.ヘモグロビンガール/雲丹　②とげ
08.同じように/hatiku　②あー
09.再生/ピコン　①ベガ
10.森之宮神療所☆/くちばしP　①Moai
11.ワールドイズマイン/ryo　②STN
12.パンこげこげになっちゃった/picdo　①計量カップ
13.海賊Fの肖像/ひとしずくP、やま△　③STN
14.オメガ/ATOLS　×ベガ→①きぐな
15.おじゃま虫Ⅱ/DECO*27　②がんこー
16.too Cute!/emon(Tes.)　①明日夏
17.セツナルラバーズ/Kohm　・スルー
18.バンブーソード・ガール/cosMo@暴走P　①fuji#
19.Beautiful Nightmare/八王子P　×がんこー→②fuji#
20.わんわんテール/ユイナミ　×とげ→②明日夏
21.ジキル/ジグ　×fuji#→×ベガ→×ルナ・アリス→①シーラ
22.マーシャル・マキシマイザー/柊マグネタイト　①RRR
23.君へ続く軌跡/駒木優　③あー
24.ナキムシリピート/Kohm　×あー→×フォルテ→×STN→②シーラ
25.恋するウェンディゴ/MazoP、まなみん　×シーラ→①しるばー
26.東京レトロ/すこっぷ　③がんこー
27.With You/バーミーズ　②ベガ
28.ミライ/ATOLS　①たき火
29.ぶっちぎりにしてあげる♪/ぶっちぎりP　①ルナ・アリス
30.誕生/はるまきごはん　④STN
31.リア充爆発しろ！ /KAZU-k、灯下はこ、　×ルナ・アリス→①フォルテ
32.ディカディズム/ぬゆり　④がんこー
33.ゾイトロープ/youまん　②たき火
34.グラーヴェ/niki　×がんこー→①眠くない人
35.レッド・パージ！！！/P.I.N.A.　③たき火
36.金星のダンス/ナユタン星人　④あー
37.マッシュルームマザー/ピノキオピー　★(1)あー
38.廃墟の国のアリス/まふまふ　③fuji#
39.カンデンさせちゃうぞ/カルロス袴田(サイゼP)　④fuji#
40.ラズライト/*Luna　②ルナ・アリス
41.浮遊感/はるふり　×ホワホ→×ルナ・アリス→③とげ
42.ラボ・ラトリ/柊マグネタイト　②RRR
43.プロトタイプ/Aira　×STN→③シーラ
44.QUI/sasakure. UK　×fuji#→②しるばー
45.それでも。/nogumi　・スルー
46.四十九日/シャノン　④たき火
47.人間失格/Neru　★(2)がんこー
48.ひとり部屋のバラッド/TOKOTOKO(西沢さんP)　②フォルテ
49.カルティカ/ルワン　③しるばー
50.I Wanna Be/Yasuha.　×ルナ・アリス→③RRR
51.キューピット/Kai　★(3)fuji#
52.サンセットラブスーサイド/マチゲリータP　③フォルテ
53.SPIRAL GAME/natsuP　×眠くない人→④シーラ
54.レアノ/ピノキオピー　②ホワホ
55.hindrance/しえるん　×しょうま
56.高音厨音域テスト/木村わいP　③ベガ
57.ん～いい！最高！パーフェクトなメス豚！/SLAVE.V-V-R　×シーラ→②きぐな
58.或る独白/立椅子かんな　④RRR
